Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:22:19,1,1,TRACE1,473.920,256.501,-22.155,-,16.5781,16.9328,16.8594,16.4428,,42.8550,41.9349,42.0582,42.1441,,44.0085,43.0954,43.1725,43.2941,,45.2587,44.4884,44.4907,44.5219,,,56.5928,58.5772,58.1394,,,55.3988,57.4662,56.9969,,,53.9863,56.1552,55.7038,,0.4469,0.4839,0.3841,0.4399,,0.5616,0.6005,0.4787,0.5494,,4.1719,3.9292,3.6970,3.5503,,2.1582,1.9204,1.8238,1.6852,,2.0137,2.0087,1.8732,1.8651,,3.5554,3.5447,3.0510,3.2250,,0.7476,0.7598,0.6351,0.6974,1.0354,0.9204,0.9359,0.8087,0.8780,1.3277,6.2249,6.3365,5.8694,5.9401,8.7620,2.9528,3.1183,2.8731,2.9518,4.3650,3.2721,3.2182,2.9963,2.9883,4.3970,5.4795,5.6846,5.3012,5.3828,8.0490,44.0569,43.2116,43.2744,43.3330,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:22:40,1,1,TRACE2,473.741,252.939,-22.155,-,16.4750,16.6026,16.4474,16.3954,,42.4331,42.6200,43.5142,42.4166,,43.5568,43.7498,44.6452,43.5430,,44.8076,45.0490,45.8888,44.7358,,,58.4158,56.4056,56.4967,,,57.3028,55.2587,55.3588,,,56.0261,53.9731,54.1323,,0.4013,0.4324,0.4067,0.3982,,0.4958,0.5311,0.5052,0.4915,,3.6346,3.9804,3.5261,3.3468,,1.8209,1.8326,1.7017,1.6618,,1.8137,2.1478,1.8244,1.6850,,3.1447,3.2082,3.1177,2.9788,,0.7998,0.8002,0.6617,0.6803,0.9712,1.0090,0.9980,0.8310,0.8638,1.2490,7.0455,6.4229,5.6537,7.0352,8.3648,3.2279,3.0121,2.5391,2.8526,3.6723,3.8176,3.4109,3.1147,4.1826,4.6925,6.2867,5.9586,5.3410,5.7595,7.3254,43.6204,43.8345,44.7015,43.5762,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:23:02,1,1,TRACE3,468.324,256.542,-22.154,-,16.6361,16.9701,16.7108,16.4788,,40.7155,41.9987,41.1794,41.1930,,41.8996,43.1711,42.3899,42.3923,,43.2617,44.6660,43.9124,43.8049,,,59.0796,57.3000,58.9953,,,57.8784,56.0948,57.7966,,,56.4394,54.5529,56.3683,,0.4286,0.4512,0.4454,0.3894,,0.5334,0.5536,0.5535,0.4846,,3.7252,3.9192,3.8398,3.3834,,1.8918,1.8683,1.8790,1.6860,,1.8334,2.0509,1.9608,1.6974,,3.3610,3.3000,3.3597,3.0687,,0.7864,0.7672,0.7989,0.6993,0.6411,1.0036,0.9752,1.0081,0.8762,0.8124,7.9731,7.1165,7.1391,6.4368,6.2279,4.0094,3.1719,3.0214,2.8226,2.9613,3.9636,3.9446,4.1178,3.6142,3.2666,6.6880,6.4541,6.3868,5.8016,5.4713,41.9886,43.3324,42.5459,42.4989,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:23:24,1,1,TRACE4,464.772,256.806,-22.156,-,16.7864,16.2806,16.0623,16.5929,,41.4069,41.2153,40.5882,40.6502,,42.5262,42.3775,41.7822,41.8414,,43.9763,43.7494,43.1608,43.3921,,,59.5506,59.8007,57.9882,,,58.3829,58.6335,56.8002,,,56.9641,57.3121,55.4115,,0.4492,0.4454,0.4557,0.4586,,0.5547,0.5526,0.5571,0.5652,,3.6137,3.3572,3.6485,3.5635,,1.6659,1.6778,1.8519,1.7059,,1.9478,1.6795,1.7966,1.8576,,3.3786,3.2190,3.2651,3.2998,,0.9536,0.7017,0.6127,0.6371,0.6661,1.2196,0.8741,0.7660,0.8046,0.8379,8.0689,5.7706,4.7553,5.3138,6.0843,4.1022,2.8559,2.3643,2.5322,2.9736,3.9668,2.9148,2.3910,2.7816,3.1107,7.1034,5.3701,4.7089,5.0334,5.2204,42.6916,42.4823,41.8745,42.0211,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:23:45,1,1,TRACE5,473.642,243.814,-22.155,-,16.6303,16.4417,16.1077,16.7103,,65.0484,65.8945,65.5908,66.3885,,66.6420,67.3983,67.2556,68.0146,,68.5655,69.2223,69.2052,70.4547,,,83.6854,85.0235,82.9425,,,82.1200,83.4924,81.2370,,,80.2365,81.6222,78.9320,,0.4684,0.4358,0.4796,0.4604,,0.5880,0.5418,0.5962,0.5644,,4.6482,3.6971,3.8708,3.4964,,2.1836,1.8288,1.8212,1.7383,,2.4646,1.8683,2.0496,1.7581,,4.1485,3.3245,3.5190,3.3220,,0.6451,0.6465,0.6966,0.8342,1.7026,0.8462,0.8286,0.9117,1.1246,2.2588,6.8721,5.6425,7.0318,9.2847,15.2423,3.4188,2.8689,3.4747,5.5561,8.4102,3.4533,2.7735,3.5570,3.7285,6.8321,6.1539,5.5222,6.6382,8.0414,13.8049,66.8070,67.5584,67.3980,68.4216,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:24:07,1,1,TRACE6,472.397,240.159,-22.154,-,16.6271,16.1871,16.6576,16.6895,,66.9850,65.8508,65.4704,66.4127,,68.5881,67.4867,67.0846,68.2519,,70.2604,69.1565,69.2559,70.8917,,,84.2015,84.2299,84.7353,,,82.5900,82.6197,83.0693,,,80.9865,80.8009,80.3384,,0.5116,0.5164,0.4369,0.4928,,0.6281,0.6328,0.5388,0.6111,,4.8053,4.3564,3.5453,4.0003,,2.2999,1.9055,1.8127,1.9000,,2.5055,2.4509,1.7326,2.1003,,3.8448,3.7662,3.2470,3.6005,,0.7540,0.5922,0.7279,0.9915,1.5547,0.9825,0.7846,0.9491,1.3345,2.0872,7.2356,7.0740,8.0246,10.2927,14.9073,3.9419,3.3233,3.8709,6.0026,8.8480,3.2936,3.7507,4.1537,4.2902,6.0593,6.6144,5.9590,7.0027,9.4169,13.0278,68.6227,67.5037,67.3631,68.6522,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:24:28,1,1,TRACE7,468.355,243.544,-22.154,-,16.5457,16.6156,15.9575,16.1660,,66.2264,66.0920,65.2740,65.6096,,67.8601,67.6581,67.0379,67.3813,,69.8537,69.6426,69.0110,69.8303,,,84.8910,83.4908,85.2981,,,83.3349,81.8357,83.5133,,,81.4631,79.8625,81.3168,,0.4424,0.3976,0.4291,0.4374,,0.5473,0.4950,0.5339,0.5439,,3.8661,4.3047,3.7705,3.9057,,1.9820,2.4990,1.8261,1.9947,,1.8841,1.8057,1.9444,1.9110,,3.3898,3.2872,3.3431,3.4601,,0.8102,0.5773,0.6126,0.7021,1.2481,1.0851,0.7404,0.8045,0.9318,1.6906,9.6054,7.4382,8.2267,8.3217,13.2710,5.5930,4.0456,4.6448,4.9445,7.2411,4.0124,3.3926,3.5819,3.3772,6.0299,8.1783,6.1130,6.4481,7.2927,11.8403,68.0400,67.8673,67.1425,67.7199,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:24:50,1,1,TRACE8,464.693,243.780,-22.154,-,16.8742,16.3982,15.8308,16.6196,,66.4970,65.2852,65.3595,65.6326,,68.2323,67.0464,67.2261,67.4027,,70.2145,68.8502,69.0892,69.7632,,,83.2313,85.2975,83.7081,,,81.5016,83.4367,81.9426,,,79.6371,81.5684,80.0174,,0.4105,0.4382,0.4898,0.4396,,0.5109,0.5427,0.6033,0.5434,,3.5236,4.0551,3.7768,3.7169,,1.5705,1.9785,1.7986,1.8409,,1.9532,2.0766,1.9782,1.8760,,3.0812,3.3476,3.4268,3.1410,,0.7083,0.5827,0.5989,0.8039,1.3085,0.9309,0.7693,0.7669,1.0825,1.7279,7.7692,7.0363,6.4979,9.5330,13.2655,4.5323,3.7376,3.3450,5.3003,7.3998,3.2369,3.2987,3.1529,4.2327,5.8656,6.9037,6.3197,5.5872,8.3568,11.5229,68.3558,67.0677,67.2244,67.6979,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:25:11,1,1,TRACE9,473.783,256.498,-22.154,-,16.4391,16.7487,16.8836,16.3207,,42.6741,41.8500,41.8101,41.9427,,43.8168,42.9814,42.8815,43.0620,,44.9945,44.3494,44.1534,44.2735,,,56.6312,58.8451,58.3462,,,55.4834,57.7553,57.2311,,,54.1699,56.4652,55.9519,,0.5204,0.4636,0.4396,0.4190,,0.6489,0.5723,0.5450,0.5180,,4.6009,4.2975,3.7517,3.7336,,2.4395,2.0225,2.0035,1.7734,,2.1614,2.2750,1.7482,1.9601,,3.9680,3.5642,3.2745,3.2408,,0.6148,0.6399,0.7529,0.7173,0.9132,0.7715,0.8086,0.9615,0.9184,1.1638,5.7953,6.2405,7.3432,6.4785,8.3946,2.4297,3.0259,3.2510,3.2001,4.2176,3.3656,3.2146,4.0921,3.2784,4.1771,4.7973,5.4519,6.2675,5.8961,7.3946,43.8343,43.0997,42.9818,43.1081,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-6_BA,2016-06-18 03:25:33,1,1,TRACE10,471.726,252.942,-22.156,-,16.6337,16.8300,16.5882,16.5272,,43.2810,43.2858,44.3288,43.4533,,44.3730,44.3453,45.4325,44.5676,,45.6170,45.5650,46.7181,45.8534,,,57.4910,56.0419,55.3109,,,56.4379,54.9376,54.2013,,,55.2456,53.6218,52.9369,,0.4974,0.5416,0.5126,0.4449,,0.6140,0.6612,0.6354,0.5498,,3.8840,4.2061,3.8749,3.4776,,1.9069,2.1432,1.9829,1.7655,,1.9771,2.0629,1.8919,1.7121,,3.5689,3.7457,3.6706,3.2554,,0.6742,0.7103,0.7367,0.7893,0.8054,0.8476,0.8797,0.9163,0.9800,1.0142,5.4434,5.4923,5.7876,6.3363,6.7675,2.6918,2.7286,2.8054,3.0706,3.2500,2.7516,2.7638,2.9822,3.2657,3.5175,5.1379,5.2406,5.5594,5.8954,6.0735,44.4490,44.4254,45.5235,44.6533,,
