Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:29:39,1,1,TRACE1,453.525,271.322,-22.151,-,16.4888,16.3807,16.7743,17.1169,,38.2152,37.8724,38.0679,39.1493,,39.3416,38.9602,39.1527,40.2140,,40.5936,40.1396,40.3638,41.4738,,,63.0039,62.1569,60.8720,,,61.8790,61.0800,59.7848,,,60.6856,59.8667,58.5409,,0.4474,0.4517,0.5415,0.3790,,0.5577,0.5586,0.6597,0.4801,,3.9377,4.2409,4.2818,3.6012,,1.8905,1.9619,2.0077,1.6137,,2.0472,2.2790,2.2741,1.9875,,3.4592,3.4597,3.6260,3.1945,,0.5935,0.6703,0.7348,0.7144,0.7550,0.7491,0.8538,0.9335,0.9132,0.9532,5.9619,7.3158,7.6615,6.6644,6.7848,3.0083,3.4533,3.2962,3.0295,3.4265,2.9536,3.8626,4.3653,3.6349,3.3583,4.9476,6.2210,6.5989,6.0444,6.1244,39.4044,39.0060,39.2158,40.3115,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:30:01,1,1,TRACE2,453.346,267.760,-22.151,-,16.9934,17.2500,17.1305,17.0138,,38.4561,38.7937,38.0983,38.3795,,39.5876,39.9420,39.2414,39.4892,,40.8906,41.3303,40.5769,40.7406,,,62.0434,60.5171,62.0900,,,60.9030,59.3706,60.9538,,,59.5601,57.9793,59.6995,,0.5683,0.5904,0.4968,0.5003,,0.6977,0.7116,0.6044,0.6277,,4.9404,4.2984,3.5195,4.0933,,2.5113,2.1347,1.8791,2.1007,,2.4290,2.1637,1.6404,1.9926,,4.0263,3.7214,3.2371,3.6026,,0.7107,0.6460,0.7267,0.7249,0.7705,0.8935,0.8277,0.9222,0.9062,0.9868,5.9424,6.5321,6.3724,6.5375,6.8365,2.8892,3.1501,3.0503,3.0842,3.4268,3.0531,3.3821,3.3221,3.4533,3.4096,5.5865,5.4095,5.7026,5.7287,6.2096,39.6734,40.0620,39.3376,39.5600,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:30:22,1,1,TRACE3,447.929,271.364,-22.151,-,16.8835,16.5689,16.2579,16.9994,,40.7516,39.4027,38.0543,39.1803,,41.9425,40.5739,39.2891,40.3480,,43.3414,41.8410,40.5328,41.8048,,,58.8576,61.9110,62.5254,,,57.6698,60.6941,61.3335,,,56.3320,59.4494,60.1015,,0.4035,0.4258,0.4268,0.4147,,0.4993,0.5242,0.5299,0.5124,,3.5292,3.3997,3.6239,3.2320,,1.8033,1.6516,1.9771,1.6135,,1.7258,1.7480,1.6468,1.6184,,3.0738,3.1017,3.2812,3.1161,,0.7262,0.6345,0.6109,0.6720,0.7170,0.9276,0.7967,0.7813,0.8452,0.9033,6.0786,5.6231,6.0288,5.5502,5.7459,2.9567,2.6884,3.0367,2.7637,2.7983,3.1219,2.9346,2.9922,2.7865,2.9476,5.7817,5.2041,5.2382,5.2099,5.4215,42.0465,40.6219,39.2936,40.4925,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:30:44,1,1,TRACE4,444.376,271.628,-22.151,-,16.1387,16.3443,16.4850,16.3384,,39.2561,38.9238,38.7933,39.3403,,40.4257,40.0547,39.9336,40.4919,,41.6509,41.2863,41.1713,41.6879,,,61.4914,60.7920,61.7089,,,60.3288,59.6651,60.5396,,,59.1001,58.4430,59.2671,,0.4264,0.3802,0.4014,0.4287,,0.5293,0.4711,0.5017,0.5263,,3.8264,3.4516,3.6799,3.4147,,1.8296,1.7414,1.6989,1.6947,,1.9968,1.7102,1.9809,1.7200,,3.4272,2.9466,3.2415,3.1279,,0.7222,0.6345,0.6108,0.7024,0.6682,0.9234,0.8016,0.7712,0.8858,0.8626,7.5745,6.1082,5.0644,6.1501,5.6304,3.9109,2.7304,2.3335,2.9839,2.6503,3.6636,3.3778,2.7309,3.1662,2.9801,6.2178,5.4850,4.7275,5.6521,5.3834,40.4535,40.1050,39.9823,40.5141,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:31:05,1,1,TRACE5,453.246,258.633,-22.147,-,16.1264,16.7330,16.6686,16.2921,,62.6466,63.1793,63.0674,62.0285,,64.2916,64.7403,64.6443,63.7446,,65.9848,66.6544,66.6591,66.1549,,,87.5110,85.9183,87.8051,,,85.9270,84.3512,86.0919,,,84.0798,82.3298,83.7629,,0.5368,0.5378,0.4870,0.5310,,0.6683,0.6561,0.6025,0.6500,,4.1513,3.9235,3.6928,4.1459,,2.0876,1.8747,1.8306,2.1573,,2.0637,2.0488,1.8621,1.9886,,3.8514,3.7539,3.4659,3.7691,,0.8736,0.6360,0.6550,0.8954,1.5078,1.1378,0.7953,0.8505,1.1801,1.9611,8.3166,5.3605,6.4647,9.6037,14.7810,4.2647,2.7509,3.2666,4.8432,7.9636,4.0519,2.6096,3.1981,4.7605,6.8174,7.4233,5.1737,6.1920,8.2667,13.0799,64.3157,64.9168,64.8633,64.0917,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:31:27,1,1,TRACE6,452.001,254.978,-22.148,-,16.7975,16.5737,16.6048,17.2486,,62.7641,62.8127,62.8234,63.3191,,64.4814,64.5016,64.4965,64.9576,,66.6258,66.3648,66.4671,67.3781,,,86.5192,87.8634,85.7878,,,84.8417,86.1533,84.1565,,,82.9349,84.2873,81.9203,,0.4219,0.4823,0.5257,0.4797,,0.5339,0.5953,0.6386,0.5880,,3.7187,4.2735,3.7947,3.7971,,1.8238,1.8691,1.8412,1.8936,,1.8949,2.4044,1.9534,1.9036,,3.2938,3.4669,3.5082,3.3397,,0.8491,0.5768,0.7527,0.9029,1.3880,1.1327,0.7196,0.9686,1.2029,1.8831,8.3989,4.5285,7.0686,8.7892,13.1840,4.4383,2.2576,3.6326,4.6805,7.3556,3.9606,2.2710,3.4360,4.1088,5.8284,7.7033,4.4237,6.7331,7.9202,12.2254,64.6949,64.5888,64.6452,65.3486,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:31:48,1,1,TRACE7,447.958,258.364,-22.148,-,16.8842,16.0514,16.0923,16.8007,,64.2761,64.0642,63.1348,64.8727,,65.9281,65.7693,64.8798,66.6123,,68.0115,67.6230,66.7612,69.1491,,,84.9529,87.8432,85.5232,,,83.2623,86.1152,83.7854,,,81.1683,84.3741,81.5972,,0.3906,0.4245,0.4836,0.4198,,0.4845,0.5321,0.5941,0.5186,,3.2918,3.7477,3.7883,3.2245,,1.5901,1.7693,1.8938,1.5995,,1.7017,1.9784,1.8945,1.6249,,2.9455,3.3161,3.4342,3.0365,,0.6416,0.5034,0.6669,0.7483,1.2992,0.8279,0.6601,0.8801,1.0007,1.7482,6.9103,5.6767,6.5520,8.9517,13.4313,3.5805,2.7634,3.3379,4.6019,7.1867,3.3298,2.9133,3.2140,4.3497,6.2447,5.7541,5.1168,6.2888,7.6556,11.7405,66.1438,65.8436,64.9480,67.0109,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:32:10,1,1,TRACE8,444.296,258.600,-22.148,-,17.0446,15.9769,16.7093,16.6901,,64.2435,64.3221,64.4742,64.7567,,65.8596,66.0600,66.3120,66.4609,,67.7341,67.8952,68.8961,68.7624,,,88.0957,85.4719,86.4419,,,86.4043,83.6429,84.7213,,34.2542,84.6260,81.5206,82.2726,,0.4158,0.4251,0.5360,0.4024,,0.5114,0.5214,0.6692,0.4992,,3.4092,3.5101,4.5201,3.5331,,1.6417,1.6495,2.0584,1.8032,,1.7674,1.8606,2.4616,1.7298,,2.9842,3.1678,3.9658,3.1125,,0.7311,0.5654,0.6637,0.7813,1.2652,0.9862,0.7259,0.8734,1.0377,1.6893,7.8437,7.2483,8.7104,9.1268,13.6844,4.0370,3.6225,4.5059,5.4260,7.3164,3.8067,3.6258,4.2046,3.7008,6.3680,7.0078,5.6602,7.5784,7.9681,12.1286,65.9888,66.1087,66.6852,66.7595,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:32:31,1,1,TRACE9,453.388,271.319,-22.151,-,16.6959,16.3866,16.7138,17.0673,,38.2097,37.7348,37.9534,38.8624,,39.3296,38.8563,39.0706,39.9381,,40.6180,40.0277,40.3030,41.2368,,,63.0251,62.5185,61.0126,,,61.9228,61.3796,59.9124,,,60.7675,60.1341,58.6443,,0.5444,0.5842,0.4912,0.3907,,0.6628,0.7199,0.6170,0.4952,,4.0919,4.8053,4.1482,3.9827,,2.1568,2.4571,2.0913,2.1121,,1.9351,2.3483,2.0569,1.8706,,3.6608,4.1575,3.6610,3.1812,,0.6386,0.7312,0.6965,0.7054,0.7361,0.7939,0.9253,0.8867,0.8918,0.9212,5.0119,6.4947,6.7715,6.2391,7.1960,2.4125,3.3160,3.6120,2.6437,3.8740,2.5994,3.1787,3.1595,3.5954,3.3220,4.7121,5.8102,5.6857,5.7725,5.6722,39.4139,38.8813,39.1282,40.0496,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_3A-1_BA,2016-06-18 02:32:52,1,1,TRACE10,451.331,267.763,-22.151,-,16.2725,16.7652,16.7188,16.5136,,38.7908,39.0578,38.5654,39.2795,,39.9056,40.1380,39.6692,40.3405,,41.0572,41.3618,40.8945,41.4815,,,61.7276,60.1912,61.3581,,,60.6344,59.0785,60.2742,,,59.4236,57.8161,59.1077,,0.4658,0.4789,0.3819,0.4015,,0.5722,0.5864,0.4780,0.4934,,3.8242,3.8261,3.4643,3.5067,,1.7413,1.8833,1.6897,1.9080,,2.0829,1.9429,1.7746,1.5987,,3.4707,3.4307,3.1403,2.9787,,0.6160,0.6893,0.6998,0.7110,0.6906,0.7896,0.8767,0.8830,0.9069,0.8784,8.4904,8.2240,6.9627,6.7226,6.3481,4.1260,3.6926,3.2065,2.9168,3.0225,4.3643,4.5315,3.7562,3.8058,3.3256,5.7920,6.3291,6.1460,6.1095,5.8069,39.9240,40.2098,39.7299,40.3805,,
